,continent,country,year,life expectancy,population,fertility
497,Africa,Central African Republic,1985,50.57,2627424.0,5.94
498,Africa,Central African Republic,1986,50.21,2691312.0,5.93
499,Africa,Central African Republic,1987,49.8,2751163.0,5.9
500,Africa,Central African Republic,1988,49.34,2809720.0,5.87
501,Africa,Central African Republic,1989,48.86,2871005.0,5.83
502,Africa,Central African Republic,1990,48.4,2937832.0,5.78
503,Africa,Central African Republic,1991,48.1,3010950.0,5.73
504,Africa,Central African Republic,1992,48.0,3089141.0,5.69
505,Africa,Central African Republic,1993,47.5,3170848.0,5.65
506,Africa,Central African Republic,1994,47.2,3253698.0,5.62
507,Africa,Central African Republic,1995,46.7,3335840.0,5.6
508,Africa,Central African Republic,1996,46.3,3417163.0,5.57
509,Africa,Central African Republic,1997,45.9,3497910.0,5.55
510,Africa,Central African Republic,1998,45.7,3577028.0,5.52
511,Africa,Central African Republic,1999,45.5,3653310.0,5.49
512,Africa,Central African Republic,2000,45.3,3726048.0,5.45
513,Africa,Central African Republic,2001,45.2,3794677.0,5.39
514,Africa,Central African Republic,2002,45.2,3859784.0,5.33
515,Africa,Central African Republic,2003,45.2,3923294.0,5.26
516,Africa,Central African Republic,2004,45.4,3987896.0,5.18
517,Africa,Central African Republic,2005,45.5,4055608.0,5.09
518,Africa,Central African Republic,2006,45.8,4127112.0,5.0
519,Africa,Central African Republic,2007,46.2,4202104.0,4.9
520,Africa,Central African Republic,2008,46.8,4280405.0,4.81
521,Africa,Central African Republic,2009,47.6,4361492.0,4.72
522,Africa,Central African Republic,2010,47.9,4444973.0,4.63
523,Africa,Central African Republic,2011,48.1,4530903.0,4.54
524,Africa,Central African Republic,2012,48.5,4619500.0,4.45
525,Africa,Central African Republic,2013,47.8,4710678.0,4.37
526,Africa,Central African Republic,2014,48.2,4804316.0,4.28
527,Africa,Central African Republic,2015,49.6,4900274.0,4.2
528,Africa,Chad,1950,37.02,2502314.0,6.06
529,Africa,Chad,1951,37.29,2544102.0,6.07
530,Africa,Chad,1952,37.69,2589278.0,6.09
531,Africa,Chad,1953,38.09,2636785.0,6.11
532,Africa,Chad,1954,38.49,2685842.0,6.13
533,Africa,Chad,1955,38.9,2735936.0,6.15
534,Africa,Chad,1956,39.31,2786844.0,6.17
535,Africa,Chad,1957,39.72,2838612.0,6.19
536,Africa,Chad,1958,40.14,2891526.0,6.21
537,Africa,Chad,1959,40.54,2946040.0,6.23
538,Africa,Chad,1960,40.95,3002596.0,6.25
539,Africa,Chad,1961,41.35,3061423.0,6.27
540,Africa,Chad,1962,41.76,3122357.0,6.29
541,Africa,Chad,1963,42.17,3184775.0,6.3
542,Africa,Chad,1964,42.58,3247798.0,6.32
543,Africa,Chad,1965,43.01,3310921.0,6.34
544,Africa,Chad,1966,43.48,3373563.0,6.36
545,Africa,Chad,1967,43.98,3436227.0,6.39
546,Africa,Chad,1968,44.54,3500778.0,6.43
547,Africa,Chad,1969,45.12,3569778.0,6.48
548,Africa,Chad,1970,45.72,3644911.0,6.53
549,Africa,Chad,1971,46.33,3727382.0,6.58
550,Africa,Chad,1972,46.91,3816299.0,6.64
551,Africa,Chad,1973,47.47,3908729.0,6.69
552,Africa,Chad,1974,47.98,4000511.0,6.74
553,Africa,Chad,1975,48.45,4088858.0,6.78
554,Africa,Chad,1976,48.89,4173070.0,6.82
555,Africa,Chad,1977,49.31,4254770.0,6.86
556,Africa,Chad,1978,49.72,4336389.0,6.89
557,Africa,Chad,1979,50.14,4421448.0,6.93
558,Africa,Chad,1980,50.56,4512795.0,6.96
559,Africa,Chad,1981,50.97,4610964.0,6.99
560,Africa,Chad,1982,51.38,4716073.0,7.02
561,Africa,Chad,1983,51.78,4830055.0,7.06
562,Africa,Chad,1984,52.15,4955088.0,7.09
563,Africa,Chad,1985,52.51,5092650.0,7.12
564,Africa,Chad,1986,52.81,5244158.0,7.16
565,Africa,Chad,1987,53.09,5409275.0,7.2
566,Africa,Chad,1988,53.33,5585528.0,7.24
567,Africa,Chad,1989,53.52,5769273.0,7.28
568,Africa,Chad,1990,53.7,5958022.0,7.31
569,Africa,Chad,1991,54.3,6151213.0,7.35
570,Africa,Chad,1992,53.9,6350174.0,7.38
571,Africa,Chad,1993,54.0,6556628.0,7.4
572,Africa,Chad,1994,53.6,6773104.0,7.42
573,Africa,Chad,1995,53.6,7001634.0,7.43
574,Africa,Chad,1996,53.0,7242018.0,7.43
575,Africa,Chad,1997,52.5,7494143.0,7.42
576,Africa,Chad,1998,52.1,7760157.0,7.41
577,Africa,Chad,1999,51.7,8042713.0,7.38
578,Africa,Chad,2000,51.5,8343321.0,7.35
579,Africa,Chad,2001,51.7,8663599.0,7.32
580,Africa,Chad,2002,51.9,9002102.0,7.27
581,Africa,Chad,2003,52.1,9353516.0,7.21
582,Africa,Chad,2004,52.6,9710498.0,7.15
583,Africa,Chad,2005,53.0,10067932.0,7.07
584,Africa,Chad,2006,53.1,10423616.0,6.99
585,Africa,Chad,2007,54.0,10779504.0,6.9
586,Africa,Chad,2008,54.3,11139740.0,6.81
587,Africa,Chad,2009,55.2,11510535.0,6.7
588,Africa,Chad,2010,55.8,11896380.0,6.6
589,Africa,Chad,2011,56.1,12298512.0,6.49
590,Africa,Chad,2012,56.3,12715465.0,6.38
591,Africa,Chad,2013,56.6,13145788.0,6.26
592,Africa,Chad,2014,56.8,13587053.0,6.15
593,Africa,Chad,2015,57.4,14037472.0,6.04
594,Africa,Comoros,1950,40.4,156334.0,5.69
595,Africa,Comoros,1951,40.58,160083.0,5.77
596,Africa,Comoros,1952,40.91,163553.0,5.93
597,Africa,Comoros,1953,41.25,166839.0,6.09
598,Africa,Comoros,1954,41.61,170019.0,6.22
599,Africa,Comoros,1955,41.99,173149.0,6.35
600,Africa,Comoros,1956,42.38,176265.0,6.46
601,Africa,Comoros,1957,42.78,179386.0,6.56
602,Africa,Comoros,1958,43.19,182512.0,6.65
603,Africa,Comoros,1959,43.61,185629.0,6.73
604,Africa,Comoros,1960,44.04,188732.0,6.79
605,Africa,Comoros,1961,44.47,191828.0,6.85
606,Africa,Comoros,1962,44.89,194960.0,6.9
607,Africa,Comoros,1963,45.32,198205.0,6.94
608,Africa,Comoros,1964,45.75,201665.0,6.98
609,Africa,Comoros,1965,46.18,205412.0,7.0
610,Africa,Comoros,1966,46.63,209536.0,7.03
611,Africa,Comoros,1967,47.1,214038.0,7.04
612,Africa,Comoros,1968,47.58,218794.0,7.06
613,Africa,Comoros,1969,48.09,223629.0,7.06
614,Africa,Comoros,1970,48.61,228443.0,7.06
615,Africa,Comoros,1971,49.12,233125.0,7.06
616,Africa,Comoros,1972,49.63,237797.0,7.06
617,Africa,Comoros,1973,50.12,242875.0,7.06
618,Africa,Comoros,1974,50.59,248921.0,7.05
619,Africa,Comoros,1975,51.03,256309.0,7.05
620,Africa,Comoros,1976,51.46,265234.0,7.07
621,Africa,Comoros,1977,51.89,275496.0,7.08
622,Africa,Comoros,1978,52.3,286583.0,7.11
623,Africa,Comoros,1979,52.72,297765.0,7.13
624,Africa,Comoros,1980,53.15,308518.0,7.13
625,Africa,Comoros,1981,53.59,318659.0,7.1
626,Africa,Comoros,1982,54.03,328355.0,7.03
627,Africa,Comoros,1983,54.48,337853.0,6.92
628,Africa,Comoros,1984,54.93,347548.0,6.77
629,Africa,Comoros,1985,55.36,357729.0,6.58
630,Africa,Comoros,1986,55.77,368443.0,6.36
631,Africa,Comoros,1987,56.15,379589.0,6.14
632,Africa,Comoros,1988,56.5,391133.0,5.93
633,Africa,Comoros,1989,56.81,403003.0,5.74
634,Africa,Comoros,1990,57.1,415144.0,5.57
635,Africa,Comoros,1991,57.4,427556.0,5.45
636,Africa,Comoros,1992,57.8,440252.0,5.36
637,Africa,Comoros,1993,58.2,453188.0,5.29
638,Africa,Comoros,1994,58.5,466309.0,5.26
639,Africa,Comoros,1995,58.9,479574.0,5.25
640,Africa,Comoros,1996,58.4,492979.0,5.25
641,Africa,Comoros,1997,59.4,506525.0,5.27
642,Africa,Comoros,1998,60.0,520180.0,5.29
643,Africa,Comoros,1999,61.4,533909.0,5.31
644,Africa,Comoros,2000,62.1,547696.0,5.32
645,Africa,Comoros,2001,63.0,561525.0,5.31
646,Africa,Comoros,2002,63.8,575428.0,5.3
647,Africa,Comoros,2003,64.8,589500.0,5.28
648,Africa,Comoros,2004,65.5,603869.0,5.25
649,Africa,Comoros,2005,66.0,618632.0,5.22
650,Africa,Comoros,2006,66.3,633814.0,5.17
651,Africa,Comoros,2007,66.6,649404.0,5.11
652,Africa,Comoros,2008,67.1,665414.0,5.05
653,Africa,Comoros,2009,66.7,681845.0,4.99
654,Africa,Comoros,2010,67.7,698695.0,4.92
655,Africa,Comoros,2011,67.2,715972.0,4.85
656,Africa,Comoros,2012,67.6,733661.0,4.78
657,Africa,Comoros,2013,67.8,751697.0,4.71
658,Africa,Comoros,2014,68.0,769991.0,4.65
659,Africa,Comoros,2015,68.1,788474.0,4.58
660,Africa,Djibouti,1950,41.24,62001.0,6.3
661,Africa,Djibouti,1951,41.48,63309.0,6.3
662,Africa,Djibouti,1952,41.89,64748.0,6.31
663,Africa,Djibouti,1953,42.31,66273.0,6.31
664,Africa,Djibouti,1954,42.77,67877.0,6.32
665,Africa,Djibouti,1955,43.23,69594.0,6.34
666,Africa,Djibouti,1956,43.71,71498.0,6.35
667,Africa,Djibouti,1957,44.21,73703.0,6.38
668,Africa,Djibouti,1958,44.73,76354.0,6.4
669,Africa,Djibouti,1959,45.24,79617.0,6.43
670,Africa,Djibouti,1960,45.77,83636.0,6.46
671,Africa,Djibouti,1961,46.28,88499.0,6.49
672,Africa,Djibouti,1962,46.79,94200.0,6.53
673,Africa,Djibouti,1963,47.3,100622.0,6.56
674,Africa,Djibouti,1964,47.8,107584.0,6.6
675,Africa,Djibouti,1965,48.33,114963.0,6.63
676,Africa,Djibouti,1966,48.9,122868.0,6.67
677,Africa,Djibouti,1967,49.53,131403.0,6.7
678,Africa,Djibouti,1968,50.23,140461.0,6.74
679,Africa,Djibouti,1969,50.99,149891.0,6.77
680,Africa,Djibouti,1970,51.75,159667.0,6.8
681,Africa,Djibouti,1971,52.51,169370.0,6.83
682,Africa,Djibouti,1972,53.2,179212.0,6.84
683,Africa,Djibouti,1973,53.83,190536.0,6.83
684,Africa,Djibouti,1974,54.38,205157.0,6.82
685,Africa,Djibouti,1975,54.85,224182.0,6.78
686,Africa,Djibouti,1976,55.29,248619.0,6.73
687,Africa,Djibouti,1977,55.71,277622.0,6.67
688,Africa,Djibouti,1978,56.15,308213.0,6.6
689,Africa,Djibouti,1979,56.61,336254.0,6.52
690,Africa,Djibouti,1980,57.1,358960.0,6.44
691,Africa,Djibouti,1981,57.59,374683.0,6.37
692,Africa,Djibouti,1982,58.08,384743.0,6.32
693,Africa,Djibouti,1983,58.55,392908.0,6.27
694,Africa,Djibouti,1984,58.97,404589.0,6.24
695,Africa,Djibouti,1985,59.38,423470.0,6.22
696,Africa,Djibouti,1986,59.74,451068.0,6.21
697,Africa,Djibouti,1987,60.09,485565.0,6.19
698,Africa,Djibouti,1988,60.42,523266.0,6.17
699,Africa,Djibouti,1989,60.72,558810.0,6.14
700,Africa,Djibouti,1990,61.0,588356.0,6.09
701,Africa,Djibouti,1991,60.7,610679.0,6.0
702,Africa,Djibouti,1992,60.4,627063.0,5.88
703,Africa,Djibouti,1993,60.7,639215.0,5.73
704,Africa,Djibouti,1994,60.0,649878.0,5.55
705,Africa,Djibouti,1995,60.4,661076.0,5.35
706,Africa,Djibouti,1996,60.3,673202.0,5.15
707,Africa,Djibouti,1997,60.1,685644.0,4.95
708,Africa,Djibouti,1998,60.0,698256.0,4.77
709,Africa,Djibouti,1999,59.9,710652.0,4.61
710,Africa,Djibouti,2000,60.0,722562.0,4.47
711,Africa,Djibouti,2001,60.1,734088.0,4.35
712,Africa,Djibouti,2002,60.2,745459.0,4.25
713,Africa,Djibouti,2003,60.3,756656.0,4.16
714,Africa,Djibouti,2004,60.4,767644.0,4.07
715,Africa,Djibouti,2005,60.7,778406.0,3.99
716,Africa,Djibouti,2006,60.7,788941.0,3.91
717,Africa,Djibouti,2007,61.5,799309.0,3.83
718,Africa,Djibouti,2008,61.8,809639.0,3.76
719,Africa,Djibouti,2009,62.1,820097.0,3.68
720,Africa,Djibouti,2010,62.3,830802.0,3.6
721,Africa,Djibouti,2011,62.5,841802.0,3.53
722,Africa,Djibouti,2012,62.8,853069.0,3.46
723,Africa,Djibouti,2013,63.1,864554.0,3.39
724,Africa,Djibouti,2014,63.1,876174.0,3.32
725,Africa,Djibouti,2015,63.8,887861.0,3.26
726,Africa,Egypt,1950,38.59,20897237.0,6.59
727,Africa,Egypt,1951,39.32,21383393.0,6.6
728,Africa,Egypt,1952,40.72,21904478.0,6.62
729,Africa,Egypt,1953,42.03,22458402.0,6.64
730,Africa,Egypt,1954,43.22,23043035.0,6.65
731,Africa,Egypt,1955,44.3,23656216.0,6.66
732,Africa,Egypt,1956,45.29,24295746.0,6.66
733,Africa,Egypt,1957,46.17,24959391.0,6.66
734,Africa,Egypt,1958,46.97,25644891.0,6.66
735,Africa,Egypt,1959,47.68,26349973.0,6.65
736,Africa,Egypt,1960,48.31,27072397.0,6.63
737,Africa,Egypt,1961,48.89,27810001.0,6.61
738,Africa,Egypt,1962,49.43,28560741.0,6.57
739,Africa,Egypt,1963,49.94,29322709.0,6.53
740,Africa,Egypt,1964,50.42,30094082.0,6.47
741,Africa,Egypt,1965,50.88,30872982.0,6.41
742,Africa,Egypt,1966,51.29,31660914.0,6.33
743,Africa,Egypt,1967,51.65,32456565.0,6.24
744,Africa,Egypt,1968,51.97,33252275.0,6.14
745,Africa,Egypt,1969,52.25,34038147.0,6.04
746,Africa,Egypt,1970,52.54,34808599.0,5.94
747,Africa,Egypt,1971,52.88,35561087.0,5.85
748,Africa,Egypt,1972,53.31,36302154.0,5.76
749,Africa,Egypt,1973,53.84,37046807.0,5.69
750,Africa,Egypt,1974,54.46,37815578.0,5.63
751,Africa,Egypt,1975,55.17,38624410.0,5.59
752,Africa,Egypt,1976,55.93,39478585.0,5.55
753,Africa,Egypt,1977,56.69,40377668.0,5.51
754,Africa,Egypt,1978,57.45,41324806.0,5.47
755,Africa,Egypt,1979,58.16,42321740.0,5.42
756,Africa,Egypt,1980,58.85,43369552.0,5.37
757,Africa,Egypt,1981,59.52,44465918.0,5.31
758,Africa,Egypt,1982,60.21,45610430.0,5.25
759,Africa,Egypt,1983,60.93,46807221.0,5.19
760,Africa,Egypt,1984,61.65,48061546.0,5.12
761,Africa,Egypt,1985,62.38,49373806.0,5.05
762,Africa,Egypt,1986,63.07,50748187.0,4.95
763,Africa,Egypt,1987,63.7,52173840.0,4.83
764,Africa,Egypt,1988,64.27,53617678.0,4.68
765,Africa,Egypt,1989,64.76,55035937.0,4.52
766,Africa,Egypt,1990,65.2,56397273.0,4.35
767,Africa,Egypt,1991,65.4,57689828.0,4.18
768,Africa,Egypt,1992,66.1,58922018.0,4.02
769,Africa,Egypt,1993,66.4,60108373.0,3.88
770,Africa,Egypt,1994,66.7,61272847.0,3.76
771,Africa,Egypt,1995,67.4,62434527.0,3.66
772,Africa,Egypt,1996,67.9,63595629.0,3.58
773,Africa,Egypt,1997,68.2,64754566.0,3.51
774,Africa,Egypt,1998,68.6,65922626.0,3.44
775,Africa,Egypt,1999,69.0,67112877.0,3.37
776,Africa,Egypt,2000,69.7,68334905.0,3.31
777,Africa,Egypt,2001,69.7,69599945.0,3.24
778,Africa,Egypt,2002,69.8,70908710.0,3.18
779,Africa,Egypt,2003,69.8,72247626.0,3.13
780,Africa,Egypt,2004,69.9,73596068.0,3.09
781,Africa,Egypt,2005,70.1,74942115.0,3.05
782,Africa,Egypt,2006,70.1,76274285.0,3.02
783,Africa,Egypt,2007,70.3,77605327.0,2.99
784,Africa,Egypt,2008,70.2,78976122.0,2.95
785,Africa,Egypt,2009,70.1,80442443.0,2.92
786,Africa,Egypt,2010,70.1,82040994.0,2.88
787,Africa,Egypt,2011,70.4,83787634.0,2.85
788,Africa,Egypt,2012,70.5,85660902.0,2.81
789,Africa,Egypt,2013,71.0,87613909.0,2.77
790,Africa,Egypt,2014,71.3,89579670.0,2.73
791,Africa,Egypt,2015,71.5,91508084.0,2.7
792,Africa,Equatorial Guinea,1950,34.35,225536.0,5.51
793,Africa,Equatorial Guinea,1951,34.55,230057.0,5.5
794,Africa,Equatorial Guinea,1952,34.9,232757.0,5.5
795,Africa,Equatorial Guinea,1953,35.25,234512.0,5.5
796,Africa,Equatorial Guinea,1954,35.59,235993.0,5.5
797,Africa,Equatorial Guinea,1955,35.95,237676.0,5.5
798,Africa,Equatorial Guinea,1956,36.3,239826.0,5.5
799,Africa,Equatorial Guinea,1957,36.65,242509.0,5.5
800,Africa,Equatorial Guinea,1958,36.99,245617.0,5.5
801,Africa,Equatorial Guinea,1959,37.34,248905.0,5.5
802,Africa,Equatorial Guinea,1960,37.69,252115.0,5.51
803,Africa,Equatorial Guinea,1961,38.04,255100.0,5.52
804,Africa,Equatorial Guinea,1962,38.38,257940.0,5.53
805,Africa,Equatorial Guinea,1963,38.73,260990.0,5.55
806,Africa,Equatorial Guinea,1964,39.08,264743.0,5.57
807,Africa,Equatorial Guinea,1965,39.44,269427.0,5.6
808,Africa,Equatorial Guinea,1966,39.78,275470.0,5.62
809,Africa,Equatorial Guinea,1967,40.13,282445.0,5.64
810,Africa,Equatorial Guinea,1968,40.48,288701.0,5.66
811,Africa,Equatorial Guinea,1969,40.82,292014.0,5.67
812,Africa,Equatorial Guinea,1970,41.17,290905.0,5.68
813,Africa,Equatorial Guinea,1971,41.52,284915.0,5.68
814,Africa,Equatorial Guinea,1972,41.87,274906.0,5.68
815,Africa,Equatorial Guinea,1973,42.21,262399.0,5.68
816,Africa,Equatorial Guinea,1974,42.56,249587.0,5.68
817,Africa,Equatorial Guinea,1975,42.91,238240.0,5.67
818,Africa,Equatorial Guinea,1976,43.28,228491.0,5.68
819,Africa,Equatorial Guinea,1977,43.65,220352.0,5.68
820,Africa,Equatorial Guinea,1978,44.04,215284.0,5.69
821,Africa,Equatorial Guinea,1979,44.44,215014.0,5.71
822,Africa,Equatorial Guinea,1980,44.85,220605.0,5.73
823,Africa,Equatorial Guinea,1981,45.26,232934.0,5.75
824,Africa,Equatorial Guinea,1982,45.69,251301.0,5.78
825,Africa,Equatorial Guinea,1983,46.11,273199.0,5.8
826,Africa,Equatorial Guinea,1984,46.52,295090.0,5.83
827,Africa,Equatorial Guinea,1985,46.92,314407.0,5.85
828,Africa,Equatorial Guinea,1986,47.33,330247.0,5.87
829,Africa,Equatorial Guinea,1987,47.73,343290.0,5.88
830,Africa,Equatorial Guinea,1988,48.14,354488.0,5.89
831,Africa,Equatorial Guinea,1989,48.52,365451.0,5.9
832,Africa,Equatorial Guinea,1990,48.9,377363.0,5.9
833,Africa,Equatorial Guinea,1991,48.7,390381.0,5.9
834,Africa,Equatorial Guinea,1992,48.7,404081.0,5.9
835,Africa,Equatorial Guinea,1993,48.6,418409.0,5.9
836,Africa,Equatorial Guinea,1994,48.5,433197.0,5.9
837,Africa,Equatorial Guinea,1995,48.5,448332.0,5.9
838,Africa,Equatorial Guinea,1996,48.9,463844.0,5.89
839,Africa,Equatorial Guinea,1997,50.3,479836.0,5.87
840,Africa,Equatorial Guinea,1998,51.2,496330.0,5.85
841,Africa,Equatorial Guinea,1999,52.0,513347.0,5.81
842,Africa,Equatorial Guinea,2000,52.9,530896.0,5.77
843,Africa,Equatorial Guinea,2001,54.0,549007.0,5.73
844,Africa,Equatorial Guinea,2002,54.9,567664.0,5.68
845,Africa,Equatorial Guinea,2003,55.3,586772.0,5.63
846,Africa,Equatorial Guinea,2004,55.9,606201.0,5.57
847,Africa,Equatorial Guinea,2005,56.0,625866.0,5.52
848,Africa,Equatorial Guinea,2006,56.8,645718.0,5.46
849,Africa,Equatorial Guinea,2007,57.1,665798.0,5.39
850,Africa,Equatorial Guinea,2008,57.5,686223.0,5.31
851,Africa,Equatorial Guinea,2009,58.0,707155.0,5.23
852,Africa,Equatorial Guinea,2010,58.6,728710.0,5.14
853,Africa,Equatorial Guinea,2011,58.7,750918.0,5.04
854,Africa,Equatorial Guinea,2012,59.4,773729.0,4.95
855,Africa,Equatorial Guinea,2013,60.5,797082.0,4.85
856,Africa,Equatorial Guinea,2014,61.0,820885.0,4.75
857,Africa,Equatorial Guinea,2015,61.0,845060.0,4.65
858,Africa,Eritrea,1950,36.29,1142150.0,6.92
859,Africa,Eritrea,1951,36.47,1162658.0,6.94
860,Africa,Eritrea,1952,36.75,1184694.0,6.96
861,Africa,Eritrea,1953,37.02,1208141.0,6.98
862,Africa,Eritrea,1954,37.29,1232905.0,6.99
863,Africa,Eritrea,1955,37.58,1258926.0,6.99
864,Africa,Eritrea,1956,37.86,1286171.0,6.98
865,Africa,Eritrea,1957,38.14,1314633.0,6.97
866,Africa,Eritrea,1958,38.42,1344338.0,6.95
867,Africa,Eritrea,1959,38.73,1375321.0,6.93
868,Africa,Eritrea,1960,39.03,1407631.0,6.9
869,Africa,Eritrea,1961,39.35,1441297.0,6.87
870,Africa,Eritrea,1962,39.69,1476321.0,6.84
871,Africa,Eritrea,1963,40.04,1512671.0,6.81
872,Africa,Eritrea,1964,40.41,1550297.0,6.78
873,Africa,Eritrea,1965,40.81,1589187.0,6.75
874,Africa,Eritrea,1966,41.22,1629333.0,6.73
875,Africa,Eritrea,1967,41.66,1670821.0,6.71
876,Africa,Eritrea,1968,42.1,1713846.0,6.69
877,Africa,Eritrea,1969,42.56,1758668.0,6.67
878,Africa,Eritrea,1970,43.02,1805480.0,6.65
879,Africa,Eritrea,1971,43.47,1854395.0,6.64
880,Africa,Eritrea,1972,43.92,1905406.0,6.63
881,Africa,Eritrea,1973,44.35,1958444.0,6.62
882,Africa,Eritrea,1974,44.75,2013382.0,6.62
883,Africa,Eritrea,1975,45.14,2070145.0,6.61
884,Africa,Eritrea,1976,45.49,2128597.0,6.62
885,Africa,Eritrea,1977,45.8,2188806.0,6.62
886,Africa,Eritrea,1978,46.09,2251129.0,6.62
887,Africa,Eritrea,1979,46.38,2316054.0,6.63
888,Africa,Eritrea,1980,46.66,2383858.0,6.63
889,Africa,Eritrea,1981,46.97,2453689.0,6.63
890,Africa,Eritrea,1982,47.33,2525005.0,6.62
891,Africa,Eritrea,1983,47.74,2598626.0,6.61
892,Africa,Eritrea,1984,48.21,2675717.0,6.59
893,Africa,Eritrea,1985,48.77,2756493.0,6.57
894,Africa,Eritrea,1986,49.38,2843141.0,6.55
895,Africa,Eritrea,1987,50.06,2933871.0,6.54
896,Africa,Eritrea,1988,50.8,3020278.0,6.52
897,Africa,Eritrea,1989,51.58,3091083.0,6.5
898,Africa,Eritrea,1990,52.4,3139083.0,6.49
899,Africa,Eritrea,1991,53.4,3160644.0,6.47
900,Africa,Eritrea,1992,54.9,3160617.0,6.44
901,Africa,Eritrea,1993,56.2,3150811.0,6.4
902,Africa,Eritrea,1994,57.0,3147871.0,6.35
903,Africa,Eritrea,1995,57.8,3164095.0,6.29
904,Africa,Eritrea,1996,58.4,3202598.0,6.23
905,Africa,Eritrea,1997,59.0,3260612.0,6.16
906,Africa,Eritrea,1998,58.8,3337227.0,6.09
907,Africa,Eritrea,1999,52.2,3429656.0,6.02
908,Africa,Eritrea,2000,37.6,3535156.0,5.94
909,Africa,Eritrea,2001,59.9,3655006.0,5.86
910,Africa,Eritrea,2002,60.0,3788532.0,5.77
911,Africa,Eritrea,2003,59.9,3928408.0,5.68
912,Africa,Eritrea,2004,60.0,4064958.0,5.58
913,Africa,Eritrea,2005,59.9,4191273.0,5.48
914,Africa,Eritrea,2006,60.0,4304440.0,5.37
915,Africa,Eritrea,2007,60.1,4406299.0,5.27
916,Africa,Eritrea,2008,60.1,4500638.0,5.16
917,Africa,Eritrea,2009,60.1,4593549.0,5.06
918,Africa,Eritrea,2010,60.1,4689664.0,4.97
919,Africa,Eritrea,2011,60.2,4789568.0,4.88
920,Africa,Eritrea,2012,60.3,4892233.0,4.79
921,Africa,Eritrea,2013,60.4,4998824.0,4.7
922,Africa,Eritrea,2014,60.6,5110444.0,4.61
923,Africa,Eritrea,2015,60.7,5227791.0,4.52
924,Africa,Ethiopia,1950,32.95,18128034.0,7.35
925,Africa,Ethiopia,1951,33.09,18466918.0,7.3
926,Africa,Ethiopia,1952,33.41,18819634.0,7.2
927,Africa,Ethiopia,1953,33.8,19184239.0,7.12
928,Africa,Ethiopia,1954,34.23,19559974.0,7.05
929,Africa,Ethiopia,1955,34.72,19947265.0,6.99
930,Africa,Ethiopia,1956,35.25,20347793.0,6.95
931,Africa,Ethiopia,1957,32.41,20764427.0,6.92
932,Africa,Ethiopia,1958,30.37,21200998.0,6.9
933,Africa,Ethiopia,1959,37.08,21661944.0,6.89
934,Africa,Ethiopia,1960,37.72,22151218.0,6.88
935,Africa,Ethiopia,1961,38.35,22671131.0,6.88
936,Africa,Ethiopia,1962,38.94,23221331.0,6.88
937,Africa,Ethiopia,1963,39.49,23798378.0,6.87
938,Africa,Ethiopia,1964,39.36,24396965.0,6.87
939,Africa,Ethiopia,1965,38.13,25013551.0,6.86
940,Africa,Ethiopia,1966,39.09,25641176.0,6.87
941,Africa,Ethiopia,1967,41.09,26280771.0,6.88
942,Africa,Ethiopia,1968,41.38,26945459.0,6.9
943,Africa,Ethiopia,1969,41.65,27653622.0,6.94
944,Africa,Ethiopia,1970,41.9,28414999.0,6.98
945,Africa,Ethiopia,1971,42.14,29246170.0,7.02
946,Africa,Ethiopia,1972,41.98,30135007.0,7.06
947,Africa,Ethiopia,1973,39.85,31028728.0,7.09
948,Africa,Ethiopia,1974,37.71,31855294.0,7.12
949,Africa,Ethiopia,1975,38.78,32568539.0,7.14
950,Africa,Ethiopia,1976,42.86,33144537.0,7.17
951,Africa,Ethiopia,1977,42.41,33614153.0,7.2
952,Africa,Ethiopia,1978,42.07,34053431.0,7.23
953,Africa,Ethiopia,1979,42.74,34569428.0,7.27
954,Africa,Ethiopia,1980,42.8,35239974.0,7.32
955,Africa,Ethiopia,1981,42.87,36093319.0,7.36
956,Africa,Ethiopia,1982,42.93,37109517.0,7.4
957,Africa,Ethiopia,1983,42.5,38259376.0,7.42
958,Africa,Ethiopia,1984,39.46,39493503.0,7.44
959,Africa,Ethiopia,1985,35.43,40775997.0,7.44
960,Africa,Ethiopia,1986,41.39,42097111.0,7.42
961,Africa,Ethiopia,1987,43.95,43470219.0,7.39
962,Africa,Ethiopia,1988,44.4,44908705.0,7.35
963,Africa,Ethiopia,1989,44.82,46433604.0,7.3
964,Africa,Ethiopia,1990,45.2,48057094.0,7.25
965,Africa,Ethiopia,1991,46.9,49784987.0,7.19
966,Africa,Ethiopia,1992,47.8,51602776.0,7.14
967,Africa,Ethiopia,1993,48.4,53477944.0,7.09
968,Africa,Ethiopia,1994,48.8,55366517.0,7.05
969,Africa,Ethiopia,1995,49.2,57237226.0,7.0
970,Africa,Ethiopia,1996,50.0,59076414.0,6.94
971,Africa,Ethiopia,1997,50.6,60893264.0,6.86
972,Africa,Ethiopia,1998,51.1,62707547.0,6.77
973,Africa,Ethiopia,1999,50.6,64550161.0,6.66
974,Africa,Ethiopia,2000,52.1,66443603.0,6.53
975,Africa,Ethiopia,2001,52.7,68393128.0,6.38
976,Africa,Ethiopia,2002,53.6,70391170.0,6.22
